@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 153\nSize of the tree: 305\n','Number of leaves: 157\nSize of the tree: 313\n','Number of leaves: 150\nSize of the tree: 299\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 139\nSize of the tree: 277\n','Number of leaves: 155\nSize of the tree: 309\n','Number of leaves: 156\nSize of the tree: 311\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 140\nSize of the tree: 279\n','Number of leaves: 131\nSize of the tree: 261\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 143\nSize of the tree: 285\n','Number of leaves: 114\nSize of the tree: 227\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 37\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20180206.041,1080,120,79,41,0,65.833333,34.166667,0,0.62037,0.069707,0.252143,38.725926,84.047817,398.631371,32264.535819,-31865.904447,3.321928,268.871132,-265.549204,257.981903,2.149849,7766.029127,0.75,9,0.064815,7,0.935185,101,0.25,3,0.5625,0.75,0.642857,0.604691,0.909336,0.560185,0.658333,0.037963,0.962037,0.341667,0.685388,0.658333,0.660019,0.62914,0.844715,0.573275,0.660019,0.658333,1.25,0,1.1875,0,1187.5,0,107185,6854107,797467,71.666667,11.416667,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20180206.041,1080,120,93,27,0,77.5,22.5,0,0.75,0.046276,0.206847,25.708618,68.948834,398.631371,26854.962406,-26456.331035,3.321928,223.791353,-220.469425,306.820686,2.556839,9236.222968,0.75,9,0.018519,2,0.981481,106,0.25,3,0.818182,0.75,0.782609,0.760495,0.847222,0.638636,0.775,0.025,0.975,0.225,0.779068,0.775,0.774523,0.751104,0.87662,0.651681,0.774523,0.775,1.439,0.001,1.421875,0,1421.875,0,116077,6854107,797467,79.166667,11.5,'Number of leaves: 109\nSize of the tree: 217\n',217,109,109
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20180206.041,1080,120,83,37,0,69.166667,30.833333,0,0.657407,0.062599,0.237786,34.777486,79.262136,398.631371,31177.747893,-30779.116522,3.321928,259.814566,-256.492638,274.387105,2.286559,8259.874895,0.5,6,0.027778,3,0.972222,105,0.5,6,0.666667,0.5,0.571429,0.537856,0.738812,0.490476,0.691667,0.034259,0.965741,0.308333,0.695201,0.691667,0.685264,0.656094,0.854591,0.557322,0.685264,0.691667,1.405,0,1.359375,0,1359.375,0,113341,6854107,797467,73.333333,12.416667,'Number of leaves: 105\nSize of the tree: 209\n',209,105,105
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20180206.041,1080,120,79,41,0,65.833333,34.166667,0,0.62037,0.069407,0.250893,38.559337,83.630927,398.631371,34410.05155,-34011.420179,3.321928,286.75043,-283.428501,258.825286,2.156877,7791.417467,0.666667,8,0.055556,6,0.944444,102,0.333333,4,0.571429,0.666667,0.615385,0.571092,0.829475,0.538695,0.658333,0.037963,0.962037,0.341667,0.68476,0.658333,0.657127,0.628143,0.836497,0.544273,0.657127,0.658333,1.353,0,1.359375,0,1359.375,0,116077,6854107,797467,69.166667,11.416667,'Number of leaves: 109\nSize of the tree: 217\n',217,109,109
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20180206.041,1080,120,84,36,0,70,30,0,0.666667,0.061725,0.234214,34.291447,78.071428,398.631371,35454.460682,-35055.829311,3.321928,295.453839,-292.131911,274.686536,2.289054,8268.888661,0.916667,11,0.064815,7,0.935185,101,0.083333,1,0.611111,0.916667,0.733333,0.715699,0.929784,0.678571,0.7,0.033333,0.966667,0.3,0.719736,0.7,0.697887,0.671988,0.841011,0.565005,0.697887,0.7,1.376,0,1.34375,0,1343.75,0,116077,6854107,797467,71.666667,11.583333,'Number of leaves: 109\nSize of the tree: 217\n',217,109,109
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,88,32,0,73.333333,26.666667,0,0.703704,0.05701,0.225197,31.672149,75.065582,398.631371,25813.672578,-25415.041206,3.321928,215.113938,-211.79201,285.065908,2.375549,8581.338916,0.75,9,0.027778,3,0.972222,105,0.25,3,0.75,0.75,0.75,0.722222,0.842593,0.566667,0.733333,0.02963,0.97037,0.266667,0.75927,0.733333,0.737265,0.713229,0.872724,0.627269,0.737265,0.733333,1.444,0,1.421875,0,1421.875,0,110605,6854107,797467,75.833333,11.5,'Number of leaves: 101\nSize of the tree: 201\n',201,101,101
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,88,32,0,73.333333,26.666667,0,0.703704,0.055903,0.219005,31.057333,73.001711,398.631371,25813.176127,-25414.544756,3.321928,215.109801,-211.787873,289.593228,2.413277,8717.624807,0.75,9,0,0,1,108,0.25,3,1,0.75,0.857143,0.854242,0.946759,0.889912,0.733333,0.02963,0.97037,0.266667,0.753235,0.733333,0.738023,0.711595,0.869946,0.638701,0.738023,0.733333,1.381,0,1.359375,0,1359.375,0,106501,6854107,797467,75.833333,12.083333,'Number of leaves: 95\nSize of the tree: 189\n',189,95,95
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,87,33,0,72.5,27.5,0,0.694444,0.057294,0.223601,31.830247,74.533617,398.631371,21544.733,-21146.101629,3.321928,179.539442,-176.217514,284.295271,2.369127,8558.140429,0.583333,7,0.037037,4,0.962963,104,0.416667,5,0.636364,0.583333,0.608696,0.567964,0.763503,0.45,0.725,0.030556,0.969444,0.275,0.732442,0.725,0.721553,0.695658,0.882485,0.637256,0.721553,0.725,1.303,0,1.296875,0,1296.875,0,101713,6854107,797467,77.5,12.583333,'Number of leaves: 88\nSize of the tree: 175\n',175,88,88
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,86,34,0,71.666667,28.333333,0,0.685185,0.058088,0.225671,32.271052,75.223575,398.631371,26892.707209,-26494.075838,3.321928,224.105893,-220.783965,282.601852,2.355015,8507.163434,0.75,9,0.046296,5,0.953704,103,0.25,3,0.642857,0.75,0.692308,0.657621,0.853781,0.626515,0.716667,0.031481,0.968519,0.283333,0.720567,0.716667,0.705436,0.682481,0.86713,0.619908,0.705436,0.716667,1.272,0.001,1.25,0,1250,0,108553,6854107,797467,74.166667,12,'Number of leaves: 98\nSize of the tree: 195\n',195,98,98
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,87,33,0,72.5,27.5,0,0.694444,0.058492,0.228928,32.495383,76.30942,398.631371,26894.606919,-26495.975548,3.321928,224.121724,-220.799796,282.92181,2.357682,8516.795121,0.916667,11,0.046296,5,0.953704,103,0.083333,1,0.6875,0.916667,0.785714,0.768122,0.941744,0.82702,0.725,0.030556,0.969444,0.275,0.728402,0.725,0.720032,0.693734,0.866898,0.603424,0.720032,0.725,1.357,0.001,1.28125,0,1281.25,0,107869,6854107,797467,74.166667,11.166667,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,79,41,0,65.833333,34.166667,0,0.62037,0.070612,0.252275,39.229057,84.091814,398.631371,32265.402782,-31866.771411,3.321928,268.878357,-265.556428,257.163248,2.143027,7741.385128,0.75,9,0.064815,7,0.935185,101,0.25,3,0.5625,0.75,0.642857,0.604691,0.906636,0.560185,0.658333,0.037963,0.962037,0.341667,0.685388,0.658333,0.660019,0.62914,0.841821,0.57053,0.660019,0.658333,1.215,0.001,1.21875,0,1218.75,0,101713,6854107,797467,71.666667,12.166667,'Number of leaves: 88\nSize of the tree: 175\n',175,88,88
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,93,27,0,77.5,22.5,0,0.75,0.048323,0.206336,26.845925,68.778508,398.631371,24721.565251,-24322.933879,3.321928,206.013044,-202.691116,304.696161,2.539135,9172.26841,0.75,9,0.018519,2,0.981481,106,0.25,3,0.818182,0.75,0.782609,0.760495,0.837963,0.638636,0.775,0.025,0.975,0.225,0.779068,0.775,0.774523,0.751104,0.878356,0.658447,0.774523,0.775,1.423,0.001,1.421875,0,1421.875,0,107869,6854107,797467,79.166667,12.583333,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,85,35,0,70.833333,29.166667,0,0.675926,0.060825,0.233999,33.791725,77.999684,398.631371,24765.133914,-24366.502543,3.321928,206.376116,-203.054188,277.380983,2.311508,8349.999622,0.5,6,0.027778,3,0.972222,105,0.5,6,0.666667,0.5,0.571429,0.537856,0.789738,0.531781,0.708333,0.032407,0.967593,0.291667,0.709799,0.708333,0.702722,0.674316,0.871991,0.571315,0.702722,0.708333,1.386,0.001,1.3125,0,1312.5,0,105817,6854107,797467,73.333333,12.083333,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,81,39,0,67.5,32.5,0,0.638889,0.067947,0.245919,37.748151,81.972999,398.631371,32267.905785,-31869.274413,3.321928,268.899215,-265.577287,261.450214,2.178752,7870.435671,0.666667,8,0.055556,6,0.944444,102,0.333333,4,0.571429,0.666667,0.615385,0.571092,0.831404,0.539848,0.675,0.036111,0.963889,0.325,0.700333,0.675,0.674459,0.64661,0.842824,0.556741,0.674459,0.675,1.382,0.001,1.359375,0,1359.375,0,110605,6854107,797467,70.833333,12.916667,'Number of leaves: 101\nSize of the tree: 201\n',201,101,101
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180206.041,1080,120,86,34,0,71.666667,28.333333,0,0.685185,0.061412,0.231866,34.117998,77.288824,398.631371,34383.70025,-33985.068879,3.321928,286.530835,-283.208907,276.004409,2.300037,8308.560608,1,12,0.064815,7,0.935185,101,0,0,0.631579,1,0.774194,0.768533,0.981481,0.8,0.716667,0.031481,0.968519,0.283333,0.732622,0.716667,0.712656,0.688629,0.842631,0.578245,0.712656,0.716667,1.461,0,1.46875,0,1468.75,0,106501,6854107,797467,71.666667,11.583333,'Number of leaves: 95\nSize of the tree: 189\n',189,95,95
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,83,37,0,69.166667,30.833333,0,0.657407,0.06424,0.224671,35.688788,74.890358,398.631371,24746.50769,-24347.876318,3.321928,206.220897,-202.898969,277.548865,2.312907,8355.053354,0.916667,11,0.037037,4,0.962963,104,0.083333,1,0.733333,0.916667,0.814815,0.797925,0.940586,0.786505,0.691667,0.034259,0.965741,0.308333,0.70309,0.691667,0.686834,0.65923,0.875347,0.66045,0.686834,0.691667,1.27,0.001,1.1875,0,1187.5,0,89401,6854107,797467,80,15.083333,'Number of leaves: 70\nSize of the tree: 139\n',139,70,70
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,79,41,0,65.833333,34.166667,0,0.62037,0.07156,0.234379,39.755411,78.126242,398.631371,19409.404367,-19010.772996,3.321928,161.745036,-158.423108,266.822878,2.223524,8032.168983,0.666667,8,0.018519,2,0.981481,106,0.333333,4,0.8,0.666667,0.727273,0.703526,0.87963,0.650379,0.658333,0.037963,0.962037,0.341667,0.676086,0.658333,0.657094,0.625941,0.887886,0.639809,0.657094,0.658333,1.271,0.001,1.25,0,1250,0,89401,6854107,797467,82.5,15.5,'Number of leaves: 70\nSize of the tree: 139\n',139,70,70
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,88,32,0,73.333333,26.666667,0,0.703704,0.060527,0.222293,33.626229,74.097733,398.631371,23676.760597,-23278.129225,3.321928,197.306338,-193.98441,282.433775,2.353615,8502.103802,0.5,6,0.018519,2,0.981481,106,0.5,6,0.75,0.5,0.6,0.579066,0.741127,0.481481,0.733333,0.02963,0.97037,0.266667,0.762121,0.733333,0.734635,0.713251,0.87608,0.645906,0.734635,0.733333,1.236,0.001,1.1875,0,1187.5,0,90769,6854107,797467,79.166667,13.25,'Number of leaves: 72\nSize of the tree: 143\n',143,72,72
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,89,31,0,74.166667,25.833333,0,0.712963,0.059043,0.212883,32.801501,70.96106,398.631371,20465.405671,-20066.774299,3.321928,170.545047,-167.223119,288.002969,2.400025,8669.753253,0.666667,8,0.009259,1,0.990741,107,0.333333,4,0.888889,0.666667,0.761905,0.74878,0.779321,0.625926,0.741667,0.028704,0.971296,0.258333,0.749453,0.741667,0.739117,0.714487,0.885262,0.672789,0.739117,0.741667,1.151,0.001,1.09375,0,1093.75,0,88033,6854107,797467,79.166667,14.666667,'Number of leaves: 68\nSize of the tree: 135\n',135,68,68
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,82,38,0,68.333333,31.666667,0,0.648148,0.069923,0.228157,38.846187,76.05217,398.631371,19418.650819,-19020.019447,3.321928,161.82209,-158.500162,269.094313,2.242453,8100.545991,0.833333,10,0.037037,4,0.962963,104,0.166667,2,0.714286,0.833333,0.769231,0.74415,0.934799,0.814155,0.683333,0.035185,0.964815,0.316667,0.689873,0.683333,0.673518,0.646627,0.881019,0.630612,0.673518,0.683333,1.091,0.001,1.0625,0,1062.5,0,85981,6854107,797467,77.5,15,'Number of leaves: 65\nSize of the tree: 129\n',129,65,65
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,74,46,0,61.666667,38.333333,0,0.574074,0.077028,0.248751,42.793092,82.917122,398.631371,22643.490524,-22244.859152,3.321928,188.695754,-185.373826,250.729581,2.089413,7547.712467,0.75,9,0.046296,5,0.953704,103,0.25,3,0.642857,0.75,0.692308,0.657621,0.958333,0.631162,0.616667,0.042593,0.957407,0.383333,0.648116,0.616667,0.622318,0.58586,0.867515,0.621103,0.622318,0.616667,1.029,0.001,1.03125,0,1031.25,0,83929,6854107,797467,76.666667,15.5,'Number of leaves: 62\nSize of the tree: 123\n',123,62,62
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,86,34,0,71.666667,28.333333,0,0.685185,0.058964,0.205241,32.757815,68.413743,398.631371,18310.049201,-17911.41783,3.321928,152.583743,-149.261815,293.273401,2.443945,8828.409061,0.75,9,0.037037,4,0.962963,104,0.25,3,0.692308,0.75,0.72,0.688186,0.882716,0.810526,0.716667,0.031481,0.968519,0.283333,0.730941,0.716667,0.719039,0.69056,0.900463,0.726346,0.719039,0.716667,1.126,0,1.09375,0,1093.75,0,88033,6854107,797467,83.333333,14.5,'Number of leaves: 68\nSize of the tree: 135\n',135,68,68
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,81,39,0,67.5,32.5,0,0.638889,0.064816,0.222704,36.008669,74.234555,398.631371,20459.624773,-20060.993402,3.321928,170.496873,-167.174945,281.428375,2.345236,8471.838237,0.416667,5,0.018519,2,0.981481,106,0.583333,7,0.714286,0.416667,0.526316,0.509635,0.838349,0.55646,0.675,0.036111,0.963889,0.325,0.708751,0.675,0.675688,0.649752,0.893133,0.666801,0.675688,0.675,1.072,0.001,1.0625,0,1062.5,0,91453,6854107,797467,82.5,15.083333,'Number of leaves: 73\nSize of the tree: 145\n',145,73,73
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,78,42,0,65,35,0,0.611111,0.072375,0.235196,40.208296,78.398666,398.631371,23701.33873,-23302.707359,3.321928,197.511156,-194.189228,262.221448,2.185179,7893.652147,0.75,9,0.055556,6,0.944444,102,0.25,3,0.6,0.75,0.666667,0.629941,0.890818,0.705556,0.65,0.038889,0.961111,0.35,0.650978,0.65,0.643921,0.60933,0.870062,0.634264,0.643921,0.65,1.051,0,1.046875,0,1046.875,0,87349,6854107,797467,78.333333,16.583333,'Number of leaves: 67\nSize of the tree: 133\n',133,67,67
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.trees.J48,'-U -M 5',-217733168393644444,20180206.041,1080,120,81,39,0,67.5,32.5,0,0.638889,0.06676,0.220785,37.088682,73.594858,398.631371,20466.646934,-20068.015563,3.321928,170.555391,-167.233463,276.896309,2.307469,8335.409459,0.916667,11,0.046296,5,0.953704,103,0.083333,1,0.6875,0.916667,0.785714,0.768122,0.993827,0.906944,0.675,0.036111,0.963889,0.325,0.695239,0.675,0.674266,0.644917,0.89321,0.684883,0.674266,0.675,1.124,0,1.109375,0,1109.375,0,81877,6854107,797467,82.5,17.5,'Number of leaves: 59\nSize of the tree: 117\n',117,59,59
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,20180206.041,1080,120,84,36,0,70,30,0,0.666667,0.064628,0.225145,35.904531,75.048296,398.631371,24747.773784,-24349.142412,3.321928,206.231448,-202.90952,276.874206,2.307285,8334.744112,0.916667,11,0.037037,4,0.962963,104,0.083333,1,0.733333,0.916667,0.814815,0.797925,0.941744,0.791958,0.7,0.033333,0.966667,0.3,0.713292,0.7,0.696414,0.669532,0.873765,0.652961,0.696414,0.7,1.182,0,1.1875,0,1187.5,0,85297,6854107,797467,80,16.25,'Number of leaves: 64\nSize of the tree: 127\n',127,64,64
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,20180206.041,1080,120,79,41,0,65.833333,34.166667,0,0.62037,0.07362,0.234364,40.899767,78.12126,398.631371,17274.678968,-16876.047597,3.321928,143.955658,-140.63373,261.292904,2.177441,7865.700179,0.75,9,0.027778,3,0.972222,105,0.25,3,0.75,0.75,0.75,0.722222,0.876929,0.617045,0.658333,0.037963,0.962037,0.341667,0.683451,0.658333,0.66391,0.630288,0.890895,0.629797,0.66391,0.658333,1.283,0.001,1.265625,0,1265.625,0,77773,6854107,797467,85.833333,18.416667,'Number of leaves: 53\nSize of the tree: 105\n',105,53,53
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,20180206.041,1080,120,87,33,0,72.5,27.5,0,0.694444,0.062354,0.224763,34.640866,74.920945,398.631371,23679.281837,-23280.650465,3.321928,197.327349,-194.005421,278.910954,2.324258,8396.056319,0.5,6,0.018519,2,0.981481,106,0.5,6,0.75,0.5,0.6,0.579066,0.741127,0.481481,0.725,0.030556,0.969444,0.275,0.756407,0.725,0.726868,0.705025,0.874691,0.634962,0.726868,0.725,1.091,0,1.0625,0,1062.5,0,88033,6854107,797467,79.166667,14.416667,'Number of leaves: 68\nSize of the tree: 135\n',135,68,68
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,20180206.0411,1080,120,88,32,0,73.333333,26.666667,0,0.703704,0.060163,0.214936,33.423748,71.645307,398.631371,16192.055669,-15793.424297,3.321928,134.933797,-131.611869,286.281082,2.385676,8617.919284,0.666667,8,0.009259,1,0.990741,107,0.333333,4,0.888889,0.666667,0.761905,0.74878,0.822917,0.642593,0.733333,0.02963,0.97037,0.266667,0.747331,0.733333,0.731784,0.707549,0.897029,0.674773,0.731784,0.733333,1.074,0,1.078125,0,1078.125,0,84613,6854107,797467,80.833333,16.333333,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,20180206.0411,1080,120,80,40,0,66.666667,33.333333,0,0.62963,0.072728,0.231673,40.404389,77.22417,398.631371,19422.231905,-19023.600533,3.321928,161.851933,-158.530004,263.002096,2.191684,7917.15198,0.833333,10,0.037037,4,0.962963,104,0.166667,2,0.714286,0.833333,0.769231,0.74415,0.934414,0.814155,0.666667,0.037037,0.962963,0.333333,0.663983,0.666667,0.654519,0.624523,0.878742,0.616623,0.654519,0.666667,1.204,0,1.203125,0,1203.125,0,80509,6854107,797467,79.166667,16.916667,'Number of leaves: 57\nSize of the tree: 113\n',113,57,57
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,20180206.0411,1080,120,75,45,0,62.5,37.5,0,0.583333,0.076976,0.247231,42.764336,82.410426,398.631371,19437.517235,-19038.885864,3.321928,161.97931,-158.657382,250.021495,2.083512,7526.396969,0.75,9,0.046296,5,0.953704,103,0.25,3,0.642857,0.75,0.692308,0.657621,0.959877,0.636426,0.625,0.041667,0.958333,0.375,0.651573,0.625,0.627905,0.592568,0.875386,0.619483,0.627905,0.625,1.234,0.001,1.1875,0,1187.5,0,80509,6854107,797467,78.333333,16.333333,'Number of leaves: 57\nSize of the tree: 113\n',113,57,57
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,20180206.0411,1080,120,89,31,0,74.166667,25.833333,0,0.712963,0.058944,0.202594,32.746534,67.531484,398.631371,16177.348761,-15778.71739,3.321928,134.81124,-131.489312,292.83626,2.440302,8815.249817,0.75,9,0.037037,4,0.962963,104,0.25,3,0.692308,0.75,0.72,0.688186,0.881173,0.810526,0.741667,0.028704,0.971296,0.258333,0.760468,0.741667,0.741856,0.718974,0.90598,0.727292,0.741856,0.741667,1.289,0.001,1.25,0,1250,0,81193,6854107,797467,83.333333,18,'Number of leaves: 58\nSize of the tree: 115\n',115,58,58
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,20180206.0411,1080,120,83,37,0,69.166667,30.833333,0,0.657407,0.065806,0.220964,36.558752,73.654816,398.631371,14049.360799,-13650.729427,3.321928,117.078007,-113.756079,279.37872,2.328156,8410.137473,0.416667,5,0.009259,1,0.990741,107,0.583333,7,0.833333,0.416667,0.555556,0.560794,0.837963,0.553441,0.691667,0.034259,0.965741,0.308333,0.729427,0.691667,0.690773,0.668767,0.913927,0.688287,0.690773,0.691667,1.177,0,1.171875,0,1171.875,0,79825,6854107,797467,83.333333,17.416667,'Number of leaves: 56\nSize of the tree: 111\n',111,56,56
